,state-county,Date,ML,state,county
10188,Massachusetts-Suffolk,2020-04-10,1.57,Massachusetts,Suffolk
10189,Massachusetts-Suffolk,2020-04-11,1.45,Massachusetts,Suffolk
10190,Massachusetts-Suffolk,2020-04-12,1.34,Massachusetts,Suffolk
10191,Massachusetts-Suffolk,2020-04-13,1.27,Massachusetts,Suffolk
10192,Massachusetts-Suffolk,2020-04-14,1.25,Massachusetts,Suffolk
10193,Massachusetts-Suffolk,2020-04-15,1.28,Massachusetts,Suffolk
10194,Massachusetts-Suffolk,2020-04-16,1.29,Massachusetts,Suffolk
10195,Massachusetts-Suffolk,2020-04-17,1.22,Massachusetts,Suffolk
10196,Massachusetts-Suffolk,2020-04-18,1.16,Massachusetts,Suffolk
10197,Massachusetts-Suffolk,2020-04-19,1.08,Massachusetts,Suffolk
10198,Massachusetts-Suffolk,2020-04-20,1.08,Massachusetts,Suffolk
10199,Massachusetts-Suffolk,2020-04-21,1.24,Massachusetts,Suffolk
10200,Massachusetts-Suffolk,2020-04-22,1.38,Massachusetts,Suffolk
10201,Massachusetts-Suffolk,2020-04-23,1.44,Massachusetts,Suffolk
10202,Massachusetts-Suffolk,2020-04-24,1.41,Massachusetts,Suffolk
10203,Massachusetts-Suffolk,2020-04-25,1.21,Massachusetts,Suffolk
10204,Massachusetts-Suffolk,2020-04-26,1.04,Massachusetts,Suffolk
10205,Massachusetts-Suffolk,2020-04-27,0.89,Massachusetts,Suffolk
10206,Massachusetts-Suffolk,2020-04-28,0.79,Massachusetts,Suffolk
10207,Massachusetts-Suffolk,2020-04-29,0.8,Massachusetts,Suffolk
10208,Massachusetts-Suffolk,2020-04-30,0.84,Massachusetts,Suffolk
10209,Massachusetts-Unassigned,2020-04-10,0.0,Massachusetts,Unassigned
10210,Massachusetts-Unassigned,2020-04-11,4.94,Massachusetts,Unassigned
10211,Massachusetts-Unassigned,2020-04-12,4.6000000000000005,Massachusetts,Unassigned
10212,Massachusetts-Unassigned,2020-04-13,3.42,Massachusetts,Unassigned
10213,Massachusetts-Unassigned,2020-04-14,2.81,Massachusetts,Unassigned
10214,Massachusetts-Unassigned,2020-04-15,2.11,Massachusetts,Unassigned
10215,Massachusetts-Unassigned,2020-04-16,1.78,Massachusetts,Unassigned
10216,Massachusetts-Unassigned,2020-04-17,1.54,Massachusetts,Unassigned
10217,Massachusetts-Unassigned,2020-04-18,1.43,Massachusetts,Unassigned
10218,Massachusetts-Unassigned,2020-04-19,1.24,Massachusetts,Unassigned
10219,Massachusetts-Unassigned,2020-04-20,0.98,Massachusetts,Unassigned
10220,Massachusetts-Unassigned,2020-04-21,0.77,Massachusetts,Unassigned
10221,Massachusetts-Unassigned,2020-04-22,,Massachusetts,Unassigned
10222,Massachusetts-Unassigned,2020-04-23,,Massachusetts,Unassigned
10223,Massachusetts-Unassigned,2020-04-24,,Massachusetts,Unassigned
10224,Massachusetts-Unassigned,2020-04-25,,Massachusetts,Unassigned
10225,Massachusetts-Unassigned,2020-04-26,,Massachusetts,Unassigned
10226,Massachusetts-Unassigned,2020-04-27,,Massachusetts,Unassigned
10227,Massachusetts-Unassigned,2020-04-28,,Massachusetts,Unassigned
10228,Massachusetts-Unassigned,2020-04-29,,Massachusetts,Unassigned
10229,Massachusetts-Unassigned,2020-04-30,,Massachusetts,Unassigned
10230,Massachusetts-Worcester,2020-03-20,0.0,Massachusetts,Worcester
10231,Massachusetts-Worcester,2020-03-21,4.92,Massachusetts,Worcester
10232,Massachusetts-Worcester,2020-03-22,4.91,Massachusetts,Worcester
10233,Massachusetts-Worcester,2020-03-23,4.09,Massachusetts,Worcester
10234,Massachusetts-Worcester,2020-03-24,3.89,Massachusetts,Worcester
10235,Massachusetts-Worcester,2020-03-25,3.59,Massachusetts,Worcester
10236,Massachusetts-Worcester,2020-03-26,3.13,Massachusetts,Worcester
10237,Massachusetts-Worcester,2020-03-27,2.79,Massachusetts,Worcester
10238,Massachusetts-Worcester,2020-03-28,2.41,Massachusetts,Worcester
10239,Massachusetts-Worcester,2020-03-29,2.26,Massachusetts,Worcester
10240,Massachusetts-Worcester,2020-03-30,2.2,Massachusetts,Worcester
10241,Massachusetts-Worcester,2020-03-31,2.22,Massachusetts,Worcester
10242,Massachusetts-Worcester,2020-04-01,2.19,Massachusetts,Worcester
10243,Massachusetts-Worcester,2020-04-02,2.11,Massachusetts,Worcester
10244,Massachusetts-Worcester,2020-04-03,1.97,Massachusetts,Worcester
10245,Massachusetts-Worcester,2020-04-04,1.81,Massachusetts,Worcester
10246,Massachusetts-Worcester,2020-04-05,1.67,Massachusetts,Worcester
10247,Massachusetts-Worcester,2020-04-06,1.62,Massachusetts,Worcester
10248,Massachusetts-Worcester,2020-04-07,1.63,Massachusetts,Worcester
10249,Massachusetts-Worcester,2020-04-08,1.68,Massachusetts,Worcester
10250,Massachusetts-Worcester,2020-04-09,1.73,Massachusetts,Worcester
10251,Massachusetts-Worcester,2020-04-10,1.69,Massachusetts,Worcester
10252,Massachusetts-Worcester,2020-04-11,1.61,Massachusetts,Worcester
10253,Massachusetts-Worcester,2020-04-12,1.49,Massachusetts,Worcester
10254,Massachusetts-Worcester,2020-04-13,1.38,Massachusetts,Worcester
10255,Massachusetts-Worcester,2020-04-14,1.33,Massachusetts,Worcester
10256,Massachusetts-Worcester,2020-04-15,1.34,Massachusetts,Worcester
10257,Massachusetts-Worcester,2020-04-16,1.35,Massachusetts,Worcester
10258,Massachusetts-Worcester,2020-04-17,1.32,Massachusetts,Worcester
10259,Massachusetts-Worcester,2020-04-18,1.29,Massachusetts,Worcester
10260,Massachusetts-Worcester,2020-04-19,1.22,Massachusetts,Worcester
10261,Massachusetts-Worcester,2020-04-20,1.23,Massachusetts,Worcester
10262,Massachusetts-Worcester,2020-04-21,1.32,Massachusetts,Worcester
10263,Massachusetts-Worcester,2020-04-22,1.44,Massachusetts,Worcester
10264,Massachusetts-Worcester,2020-04-23,1.49,Massachusetts,Worcester
10265,Massachusetts-Worcester,2020-04-24,1.47,Massachusetts,Worcester
10266,Massachusetts-Worcester,2020-04-25,1.35,Massachusetts,Worcester
10267,Massachusetts-Worcester,2020-04-26,1.27,Massachusetts,Worcester
10268,Massachusetts-Worcester,2020-04-27,1.21,Massachusetts,Worcester
10269,Massachusetts-Worcester,2020-04-28,1.19,Massachusetts,Worcester
10270,Massachusetts-Worcester,2020-04-29,1.21,Massachusetts,Worcester
10271,Massachusetts-Worcester,2020-04-30,1.25,Massachusetts,Worcester
10272,Michigan-Allegan,2020-04-25,0.0,Michigan,Allegan
10273,Michigan-Allegan,2020-04-26,2.28,Michigan,Allegan
10274,Michigan-Allegan,2020-04-27,1.61,Michigan,Allegan
10275,Michigan-Allegan,2020-04-28,1.78,Michigan,Allegan
10276,Michigan-Allegan,2020-04-29,1.56,Michigan,Allegan
10277,Michigan-Allegan,2020-04-30,1.44,Michigan,Allegan
10278,Michigan-Alpena,2020-04-19,0.0,Michigan,Alpena
10279,Michigan-Alpena,2020-04-20,2.08,Michigan,Alpena
10280,Michigan-Alpena,2020-04-21,2.45,Michigan,Alpena
10281,Michigan-Alpena,2020-04-22,1.89,Michigan,Alpena
10282,Michigan-Alpena,2020-04-23,1.44,Michigan,Alpena
10283,Michigan-Alpena,2020-04-24,1.0,Michigan,Alpena
10284,Michigan-Alpena,2020-04-25,0.68,Michigan,Alpena
10285,Michigan-Alpena,2020-04-26,0.71,Michigan,Alpena
10286,Michigan-Alpena,2020-04-27,0.73,Michigan,Alpena
10287,Michigan-Alpena,2020-04-28,0.75,Michigan,Alpena
10288,Michigan-Alpena,2020-04-29,1.0,Michigan,Alpena
10289,Michigan-Alpena,2020-04-30,1.0,Michigan,Alpena
10290,Michigan-Bay,2020-04-21,0.0,Michigan,Bay
10291,Michigan-Bay,2020-04-22,0.08,Michigan,Bay
10292,Michigan-Bay,2020-04-23,1.67,Michigan,Bay
10293,Michigan-Bay,2020-04-24,1.42,Michigan,Bay
10294,Michigan-Bay,2020-04-25,1.31,Michigan,Bay
10295,Michigan-Bay,2020-04-26,1.25,Michigan,Bay
10296,Michigan-Bay,2020-04-27,1.2,Michigan,Bay
10297,Michigan-Bay,2020-04-28,1.34,Michigan,Bay
10298,Michigan-Bay,2020-04-29,1.15,Michigan,Bay
10299,Michigan-Bay,2020-04-30,1.13,Michigan,Bay
10300,Michigan-Berrien,2020-04-02,0.0,Michigan,Berrien
10301,Michigan-Berrien,2020-04-03,0.08,Michigan,Berrien
10302,Michigan-Berrien,2020-04-04,0.09,Michigan,Berrien
10303,Michigan-Berrien,2020-04-05,0.1,Michigan,Berrien
10304,Michigan-Berrien,2020-04-06,1.0,Michigan,Berrien
10305,Michigan-Berrien,2020-04-07,1.0,Michigan,Berrien
10306,Michigan-Berrien,2020-04-08,1.24,Michigan,Berrien
10307,Michigan-Berrien,2020-04-09,1.39,Michigan,Berrien
10308,Michigan-Berrien,2020-04-10,1.33,Michigan,Berrien
10309,Michigan-Berrien,2020-04-11,1.28,Michigan,Berrien
10310,Michigan-Berrien,2020-04-12,1.24,Michigan,Berrien
10311,Michigan-Berrien,2020-04-13,1.22,Michigan,Berrien
10312,Michigan-Berrien,2020-04-14,1.29,Michigan,Berrien
10313,Michigan-Berrien,2020-04-15,1.35,Michigan,Berrien
10314,Michigan-Berrien,2020-04-16,1.31,Michigan,Berrien
10315,Michigan-Berrien,2020-04-17,1.28,Michigan,Berrien
10316,Michigan-Berrien,2020-04-18,1.19,Michigan,Berrien
10317,Michigan-Berrien,2020-04-19,1.12,Michigan,Berrien
10318,Michigan-Berrien,2020-04-20,1.11,Michigan,Berrien
10319,Michigan-Berrien,2020-04-21,1.16,Michigan,Berrien
10320,Michigan-Berrien,2020-04-22,1.2,Michigan,Berrien
10321,Michigan-Berrien,2020-04-23,1.24,Michigan,Berrien
10322,Michigan-Berrien,2020-04-24,1.18,Michigan,Berrien
10323,Michigan-Berrien,2020-04-25,1.12,Michigan,Berrien
10324,Michigan-Berrien,2020-04-26,1.12,Michigan,Berrien
10325,Michigan-Berrien,2020-04-27,1.07,Michigan,Berrien
10326,Michigan-Berrien,2020-04-28,1.07,Michigan,Berrien
10327,Michigan-Berrien,2020-04-29,1.1,Michigan,Berrien
10328,Michigan-Berrien,2020-04-30,1.13,Michigan,Berrien
10329,Michigan-Calhoun,2020-04-08,0.0,Michigan,Calhoun
10330,Michigan-Calhoun,2020-04-09,2.28,Michigan,Calhoun
10331,Michigan-Calhoun,2020-04-10,1.61,Michigan,Calhoun
10332,Michigan-Calhoun,2020-04-11,1.4,Michigan,Calhoun
10333,Michigan-Calhoun,2020-04-12,1.58,Michigan,Calhoun
10334,Michigan-Calhoun,2020-04-13,1.67,Michigan,Calhoun
10335,Michigan-Calhoun,2020-04-14,1.7,Michigan,Calhoun
10336,Michigan-Calhoun,2020-04-15,1.71,Michigan,Calhoun
10337,Michigan-Calhoun,2020-04-16,1.7,Michigan,Calhoun
10338,Michigan-Calhoun,2020-04-17,1.49,Michigan,Calhoun
10339,Michigan-Calhoun,2020-04-18,1.35,Michigan,Calhoun
10340,Michigan-Calhoun,2020-04-19,1.23,Michigan,Calhoun
10341,Michigan-Calhoun,2020-04-20,1.21,Michigan,Calhoun
10342,Michigan-Calhoun,2020-04-21,1.26,Michigan,Calhoun
10343,Michigan-Calhoun,2020-04-22,1.24,Michigan,Calhoun
10344,Michigan-Calhoun,2020-04-23,1.22,Michigan,Calhoun
10345,Michigan-Calhoun,2020-04-24,1.15,Michigan,Calhoun
10346,Michigan-Calhoun,2020-04-25,1.09,Michigan,Calhoun
10347,Michigan-Calhoun,2020-04-26,1.09,Michigan,Calhoun
10348,Michigan-Calhoun,2020-04-27,1.08,Michigan,Calhoun
10349,Michigan-Calhoun,2020-04-28,1.08,Michigan,Calhoun
10350,Michigan-Calhoun,2020-04-29,1.08,Michigan,Calhoun
10351,Michigan-Calhoun,2020-04-30,1.12,Michigan,Calhoun
10352,Michigan-Clinton,2020-03-30,0.0,Michigan,Clinton
10353,Michigan-Clinton,2020-03-31,2.28,Michigan,Clinton
10354,Michigan-Clinton,2020-04-01,2.17,Michigan,Clinton
10355,Michigan-Clinton,2020-04-02,1.74,Michigan,Clinton
10356,Michigan-Clinton,2020-04-03,1.27,Michigan,Clinton
10357,Michigan-Clinton,2020-04-04,1.22,Michigan,Clinton
10358,Michigan-Clinton,2020-04-05,1.19,Michigan,Clinton
10359,Michigan-Clinton,2020-04-06,1.16,Michigan,Clinton
10360,Michigan-Clinton,2020-04-07,1.28,Michigan,Clinton
10361,Michigan-Clinton,2020-04-08,1.24,Michigan,Clinton
10362,Michigan-Clinton,2020-04-09,1.11,Michigan,Clinton
10363,Michigan-Clinton,2020-04-10,0.89,Michigan,Clinton
10364,Michigan-Clinton,2020-04-11,0.8,Michigan,Clinton
10365,Michigan-Clinton,2020-04-12,0.71,Michigan,Clinton
10366,Michigan-Clinton,2020-04-13,0.72,Michigan,Clinton
10367,Michigan-Clinton,2020-04-14,0.72,Michigan,Clinton
10368,Michigan-Clinton,2020-04-15,0.73,Michigan,Clinton
10369,Michigan-Clinton,2020-04-16,0.74,Michigan,Clinton
10370,Michigan-Clinton,2020-04-17,0.65,Michigan,Clinton
10371,Michigan-Clinton,2020-04-18,0.66,Michigan,Clinton
10372,Michigan-Clinton,2020-04-19,0.66,Michigan,Clinton
10373,Michigan-Clinton,2020-04-20,0.66,Michigan,Clinton
10374,Michigan-Clinton,2020-04-21,0.66,Michigan,Clinton
10375,Michigan-Clinton,2020-04-22,0.5700000000000001,Michigan,Clinton
10376,Michigan-Clinton,2020-04-23,,Michigan,Clinton
10377,Michigan-Clinton,2020-04-24,,Michigan,Clinton
10378,Michigan-Clinton,2020-04-25,,Michigan,Clinton
10379,Michigan-Clinton,2020-04-26,,Michigan,Clinton
10380,Michigan-Clinton,2020-04-27,,Michigan,Clinton
10381,Michigan-Clinton,2020-04-28,,Michigan,Clinton
10382,Michigan-Clinton,2020-04-29,,Michigan,Clinton
10383,Michigan-Clinton,2020-04-30,,Michigan,Clinton
10384,Michigan-Eaton,2020-04-30,0.0,Michigan,Eaton
10385,Michigan-Genesee,2020-03-21,0.0,Michigan,Genesee
10386,Michigan-Genesee,2020-03-22,3.36,Michigan,Genesee
10387,Michigan-Genesee,2020-03-23,3.01,Michigan,Genesee
10388,Michigan-Genesee,2020-03-24,3.01,Michigan,Genesee
10389,Michigan-Genesee,2020-03-25,2.85,Michigan,Genesee
10390,Michigan-Genesee,2020-03-26,2.56,Michigan,Genesee
10391,Michigan-Genesee,2020-03-27,2.36,Michigan,Genesee
10392,Michigan-Genesee,2020-03-28,2.22,Michigan,Genesee
10393,Michigan-Genesee,2020-03-29,2.27,Michigan,Genesee
10394,Michigan-Genesee,2020-03-30,2.44,Michigan,Genesee
10395,Michigan-Genesee,2020-03-31,2.5500000000000003,Michigan,Genesee
10396,Michigan-Genesee,2020-04-01,2.51,Michigan,Genesee
10397,Michigan-Genesee,2020-04-02,2.35,Michigan,Genesee
10398,Michigan-Genesee,2020-04-03,2.12,Michigan,Genesee
10399,Michigan-Genesee,2020-04-04,1.93,Michigan,Genesee
10400,Michigan-Genesee,2020-04-05,1.78,Michigan,Genesee
10401,Michigan-Genesee,2020-04-06,1.66,Michigan,Genesee
10402,Michigan-Genesee,2020-04-07,1.61,Michigan,Genesee
10403,Michigan-Genesee,2020-04-08,1.61,Michigan,Genesee
10404,Michigan-Genesee,2020-04-09,1.55,Michigan,Genesee
10405,Michigan-Genesee,2020-04-10,1.47,Michigan,Genesee
10406,Michigan-Genesee,2020-04-11,1.39,Michigan,Genesee
10407,Michigan-Genesee,2020-04-12,1.31,Michigan,Genesee
10408,Michigan-Genesee,2020-04-13,1.27,Michigan,Genesee
10409,Michigan-Genesee,2020-04-14,1.24,Michigan,Genesee
10410,Michigan-Genesee,2020-04-15,1.21,Michigan,Genesee
10411,Michigan-Genesee,2020-04-16,1.19,Michigan,Genesee
10412,Michigan-Genesee,2020-04-17,1.14,Michigan,Genesee
10413,Michigan-Genesee,2020-04-18,1.09,Michigan,Genesee
10414,Michigan-Genesee,2020-04-19,1.06,Michigan,Genesee
10415,Michigan-Genesee,2020-04-20,1.04,Michigan,Genesee
10416,Michigan-Genesee,2020-04-21,1.07,Michigan,Genesee
10417,Michigan-Genesee,2020-04-22,1.09,Michigan,Genesee
10418,Michigan-Genesee,2020-04-23,1.08,Michigan,Genesee
10419,Michigan-Genesee,2020-04-24,1.05,Michigan,Genesee
10420,Michigan-Genesee,2020-04-25,1.01,Michigan,Genesee
10421,Michigan-Genesee,2020-04-26,0.99,Michigan,Genesee
10422,Michigan-Genesee,2020-04-27,1.0,Michigan,Genesee
10423,Michigan-Genesee,2020-04-28,1.0,Michigan,Genesee
10424,Michigan-Genesee,2020-04-29,1.0,Michigan,Genesee
10425,Michigan-Genesee,2020-04-30,1.0,Michigan,Genesee
10426,Michigan-Hillsdale,2020-04-02,0.0,Michigan,Hillsdale
10427,Michigan-Hillsdale,2020-04-03,0.08,Michigan,Hillsdale
10428,Michigan-Hillsdale,2020-04-04,1.67,Michigan,Hillsdale
10429,Michigan-Hillsdale,2020-04-05,1.42,Michigan,Hillsdale
10430,Michigan-Hillsdale,2020-04-06,1.31,Michigan,Hillsdale
10431,Michigan-Hillsdale,2020-04-07,1.25,Michigan,Hillsdale
10432,Michigan-Hillsdale,2020-04-08,1.2,Michigan,Hillsdale
10433,Michigan-Hillsdale,2020-04-09,1.0,Michigan,Hillsdale
10434,Michigan-Hillsdale,2020-04-10,0.84,Michigan,Hillsdale
10435,Michigan-Hillsdale,2020-04-11,0.71,Michigan,Hillsdale
10436,Michigan-Hillsdale,2020-04-12,0.72,Michigan,Hillsdale
10437,Michigan-Hillsdale,2020-04-13,0.6,Michigan,Hillsdale
10438,Michigan-Hillsdale,2020-04-14,0.61,Michigan,Hillsdale
10439,Michigan-Hillsdale,2020-04-15,0.63,Michigan,Hillsdale
10440,Michigan-Hillsdale,2020-04-16,0.64,Michigan,Hillsdale
10441,Michigan-Hillsdale,2020-04-17,0.65,Michigan,Hillsdale
10442,Michigan-Hillsdale,2020-04-18,0.66,Michigan,Hillsdale
10443,Michigan-Hillsdale,2020-04-19,0.67,Michigan,Hillsdale
10444,Michigan-Hillsdale,2020-04-20,0.68,Michigan,Hillsdale
10445,Michigan-Hillsdale,2020-04-21,0.8,Michigan,Hillsdale
10446,Michigan-Hillsdale,2020-04-22,0.81,Michigan,Hillsdale
10447,Michigan-Hillsdale,2020-04-23,0.91,Michigan,Hillsdale
10448,Michigan-Hillsdale,2020-04-24,0.92,Michigan,Hillsdale
10449,Michigan-Hillsdale,2020-04-25,0.92,Michigan,Hillsdale
10450,Michigan-Hillsdale,2020-04-26,0.84,Michigan,Hillsdale
10451,Michigan-Hillsdale,2020-04-27,0.84,Michigan,Hillsdale
10452,Michigan-Hillsdale,2020-04-28,0.85,Michigan,Hillsdale
10453,Michigan-Hillsdale,2020-04-29,0.85,Michigan,Hillsdale
10454,Michigan-Hillsdale,2020-04-30,0.86,Michigan,Hillsdale
10455,Michigan-Ingham,2020-03-27,0.0,Michigan,Ingham
10456,Michigan-Ingham,2020-03-28,3.5,Michigan,Ingham
10457,Michigan-Ingham,2020-03-29,3.7,Michigan,Ingham
10458,Michigan-Ingham,2020-03-30,3.0700000000000003,Michigan,Ingham
10459,Michigan-Ingham,2020-03-31,2.62,Michigan,Ingham
10460,Michigan-Ingham,2020-04-01,2.19,Michigan,Ingham
10461,Michigan-Ingham,2020-04-02,1.87,Michigan,Ingham
10462,Michigan-Ingham,2020-04-03,1.55,Michigan,Ingham
10463,Michigan-Ingham,2020-04-04,1.32,Michigan,Ingham
10464,Michigan-Ingham,2020-04-05,1.19,Michigan,Ingham
10465,Michigan-Ingham,2020-04-06,1.18,Michigan,Ingham
10466,Michigan-Ingham,2020-04-07,1.21,Michigan,Ingham
10467,Michigan-Ingham,2020-04-08,1.19,Michigan,Ingham
10468,Michigan-Ingham,2020-04-09,1.22,Michigan,Ingham
10469,Michigan-Ingham,2020-04-10,1.17,Michigan,Ingham
10470,Michigan-Ingham,2020-04-11,1.09,Michigan,Ingham
10471,Michigan-Ingham,2020-04-12,1.02,Michigan,Ingham
10472,Michigan-Ingham,2020-04-13,0.98,Michigan,Ingham
10473,Michigan-Ingham,2020-04-14,1.01,Michigan,Ingham
10474,Michigan-Ingham,2020-04-15,1.05,Michigan,Ingham
10475,Michigan-Ingham,2020-04-16,1.04,Michigan,Ingham
10476,Michigan-Ingham,2020-04-17,1.04,Michigan,Ingham
10477,Michigan-Ingham,2020-04-18,1.07,Michigan,Ingham
10478,Michigan-Ingham,2020-04-19,1.07,Michigan,Ingham
10479,Michigan-Ingham,2020-04-20,1.12,Michigan,Ingham
10480,Michigan-Ingham,2020-04-21,1.16,Michigan,Ingham
10481,Michigan-Ingham,2020-04-22,1.18,Michigan,Ingham
10482,Michigan-Ingham,2020-04-23,1.19,Michigan,Ingham
10483,Michigan-Ingham,2020-04-24,1.14,Michigan,Ingham
10484,Michigan-Ingham,2020-04-25,1.09,Michigan,Ingham
10485,Michigan-Ingham,2020-04-26,1.08,Michigan,Ingham
10486,Michigan-Ingham,2020-04-27,1.08,Michigan,Ingham
10487,Michigan-Ingham,2020-04-28,1.12,Michigan,Ingham
10488,Michigan-Ingham,2020-04-29,1.16,Michigan,Ingham
10489,Michigan-Ingham,2020-04-30,1.19,Michigan,Ingham
10490,Michigan-Ionia,2020-04-27,0.0,Michigan,Ionia
10491,Michigan-Ionia,2020-04-28,2.28,Michigan,Ionia
10492,Michigan-Ionia,2020-04-29,2.69,Michigan,Ionia
10493,Michigan-Ionia,2020-04-30,2.64,Michigan,Ionia
10494,Michigan-Iosco,2020-04-25,0.0,Michigan,Iosco
10495,Michigan-Iosco,2020-04-26,0.08,Michigan,Iosco
10496,Michigan-Iosco,2020-04-27,0.09,Michigan,Iosco
10497,Michigan-Iosco,2020-04-28,0.1,Michigan,Iosco
10498,Michigan-Iosco,2020-04-29,0.11,Michigan,Iosco
10499,Michigan-Iosco,2020-04-30,0.11,Michigan,Iosco
10500,Michigan-Jackson,2020-03-28,0.0,Michigan,Jackson
10501,Michigan-Jackson,2020-03-29,2.28,Michigan,Jackson
10502,Michigan-Jackson,2020-03-30,2.69,Michigan,Jackson
10503,Michigan-Jackson,2020-03-31,2.34,Michigan,Jackson
10504,Michigan-Jackson,2020-04-01,1.93,Michigan,Jackson
10505,Michigan-Jackson,2020-04-02,1.72,Michigan,Jackson
10506,Michigan-Jackson,2020-04-03,1.58,Michigan,Jackson
10507,Michigan-Jackson,2020-04-04,1.49,Michigan,Jackson
10508,Michigan-Jackson,2020-04-05,1.53,Michigan,Jackson
10509,Michigan-Jackson,2020-04-06,1.46,Michigan,Jackson
10510,Michigan-Jackson,2020-04-07,1.4,Michigan,Jackson
10511,Michigan-Jackson,2020-04-08,1.36,Michigan,Jackson
10512,Michigan-Jackson,2020-04-09,1.33,Michigan,Jackson
10513,Michigan-Jackson,2020-04-10,1.3,Michigan,Jackson
10514,Michigan-Jackson,2020-04-11,1.27,Michigan,Jackson
10515,Michigan-Jackson,2020-04-12,1.25,Michigan,Jackson
10516,Michigan-Jackson,2020-04-13,1.28,Michigan,Jackson
10517,Michigan-Jackson,2020-04-14,1.26,Michigan,Jackson
10518,Michigan-Jackson,2020-04-15,1.29,Michigan,Jackson
10519,Michigan-Jackson,2020-04-16,1.27,Michigan,Jackson
10520,Michigan-Jackson,2020-04-17,1.29,Michigan,Jackson
10521,Michigan-Jackson,2020-04-18,1.27,Michigan,Jackson
10522,Michigan-Jackson,2020-04-19,1.25,Michigan,Jackson
10523,Michigan-Jackson,2020-04-20,1.23,Michigan,Jackson
10524,Michigan-Jackson,2020-04-21,1.22,Michigan,Jackson
10525,Michigan-Jackson,2020-04-22,1.21,Michigan,Jackson
10526,Michigan-Jackson,2020-04-23,1.17,Michigan,Jackson
10527,Michigan-Jackson,2020-04-24,1.14,Michigan,Jackson
10528,Michigan-Jackson,2020-04-25,1.1,Michigan,Jackson
10529,Michigan-Jackson,2020-04-26,1.07,Michigan,Jackson
10530,Michigan-Jackson,2020-04-27,1.05,Michigan,Jackson
10531,Michigan-Jackson,2020-04-28,1.04,Michigan,Jackson
10532,Michigan-Jackson,2020-04-29,1.04,Michigan,Jackson
10533,Michigan-Jackson,2020-04-30,1.07,Michigan,Jackson
10534,Michigan-Kalamazoo,2020-04-02,0.0,Michigan,Kalamazoo
10535,Michigan-Kalamazoo,2020-04-03,0.08,Michigan,Kalamazoo
10536,Michigan-Kalamazoo,2020-04-04,1.67,Michigan,Kalamazoo
10537,Michigan-Kalamazoo,2020-04-05,1.42,Michigan,Kalamazoo
10538,Michigan-Kalamazoo,2020-04-06,1.31,Michigan,Kalamazoo
10539,Michigan-Kalamazoo,2020-04-07,1.0,Michigan,Kalamazoo
10540,Michigan-Kalamazoo,2020-04-08,1.0,Michigan,Kalamazoo
10541,Michigan-Kalamazoo,2020-04-09,0.81,Michigan,Kalamazoo
10542,Michigan-Kalamazoo,2020-04-10,0.8300000000000001,Michigan,Kalamazoo
10543,Michigan-Kalamazoo,2020-04-11,0.84,Michigan,Kalamazoo
10544,Michigan-Kalamazoo,2020-04-12,1.0,Michigan,Kalamazoo
10545,Michigan-Kalamazoo,2020-04-13,1.13,Michigan,Kalamazoo
10546,Michigan-Kalamazoo,2020-04-14,1.23,Michigan,Kalamazoo
